1704	840	1.0
1704	887	1.0
1704	1699	2.0
1704	1704	13.0
1705	1030	3.0
1705	1092	1.0
1705	1157	2.0
1705	1164	5.0
1705	1165	5.0
1705	1705	27.0
1706	1705	2.0
1706	1706	3.0
1707	1707	6.0
1708	1708	4.0
1709	697	3.0
1709	1709	30.0
1710	1709	2.0
1710	1710	3.0
1711	1711	3.0
1712	972	1.0
1712	1712	3.0
1713	80	1.0
1713	1713	6.0
1714	80	4.0
1714	146	1.0
1714	194	1.0
1714	1713	4.0
1714	1714	8.0
1715	175	2.0
1715	442	1.0
1715	1000	1.0
1715	1171	1.0
1715	1715	6.0
1716	27	1.0
1716	461	3.0
1716	547	2.0
1716	774	1.0
1716	1715	1.0
1716	1716	8.0
1717	1717	4.0
1718	1718	5.0
1719	1133	6.0
1719	1719	11.0
1720	1216	1.0
1720	1720	20.0
1721	1721	9.0
1722	195	1.0
1722	954	1.0
1722	1502	1.0
1722	1722	10.0
1723	1723	4.0
1724	334	1.0
1724	1724	4.0
1725	349	2.0
1725	636	1.0
1725	1725	16.0
1726	899	4.0
1726	951	4.0
1726	1075	1.0
1726	1726	11.0
1727	54	2.0
1727	899	4.0
1727	951	5.0
1727	1075	1.0
1727	1726	3.0
1727	1727	13.0
1728	899	1.0
1728	1075	1.0
1728	1726	6.0
1728	1727	2.0
1728	1728	8.0
1729	284	6.0
1729	1729	6.0
1730	233	1.0
1730	830	1.0
1730	1730	6.0
1731	95	1.0
1731	211	4.0
1731	324	1.0
1731	354	10.0
1731	363	1.0
1731	698	1.0
1731	1402	1.0
1731	1731	35.0
1732	214	1.0
1732	1732	4.0
1733	15	1.0
1733	441	2.0
1733	1733	8.0
1734	810	1.0
1734	1734	8.0
1735	385	2.0
1735	1735	4.0
1736	451	1.0
1736	1638	4.0
1736	1736	11.0
1737	828	1.0
1737	1689	3.0
1737	1737	10.0
1738	229	1.0
1738	425	5.0
1738	437	3.0
1738	1698	2.0
1738	1737	4.0
1738	1738	17.0
1739	165	1.0
1739	178	1.0
1739	1373	1.0
1739	1469	1.0
1739	1739	9.0
1740	354	1.0
1740	400	1.0
1740	401	1.0
1740	402	1.0
1740	403	2.0
1740	404	1.0
1740	405	1.0
1740	464	1.0
1740	594	1.0
1740	1193	1.0
1740	1471	4.0
1740	1740	8.0
1741	765	1.0
1741	928	1.0
1741	1066	3.0
1741	1538	1.0
1741	1605	1.0
1741	1606	1.0
1741	1741	4.0
1742	383	3.0
1742	604	2.0
1742	638	1.0
1742	1742	13.0
1743	1743	3.0
1744	1076	1.0
1744	1744	11.0
1745	1745	8.0
1746	825	3.0
1746	1746	7.0
1747	1747	6.0
1748	710	2.0
1748	1748	4.0
1749	267	1.0
1749	1749	4.0
1750	1750	3.0
1751	198	2.0
1751	366	3.0
1751	833	3.0
1751	1751	4.0
1752	317	2.0
1752	914	2.0
1752	1752	4.0
1753	152	1.0
1753	448	2.0
1753	1753	8.0
1754	948	1.0
1754	1754	6.0
1755	933	1.0
1755	1754	1.0
1755	1755	6.0
1756	478	2.0
1756	933	2.0
1756	1754	1.0
1756	1755	4.0
1756	1756	10.0
1757	123	1.0
1757	1292	2.0
1757	1757	6.0
1758	284	2.0
1758	406	2.0
1758	439	1.0
1758	525	2.0
1758	706	2.0
1758	767	4.0
1758	812	1.0
1758	973	1.0
1758	1758	4.0
1759	865	1.0
1759	1759	4.0
1760	253	3.0
1760	1760	10.0
1761	704	2.0
1761	1761	7.0
1762	1762	4.0
1763	662	3.0
1763	1763	6.0
1764	70	4.0
1764	725	3.0
1764	820	1.0
1764	1055	1.0
1764	1292	1.0
1764	1675	1.0
1764	1764	17.0
1765	725	2.0
1765	1764	3.0
1765	1765	5.0
1766	38	1.0
1766	59	2.0
1766	261	1.0
1766	568	1.0
1766	620	2.0
1766	921	3.0
1766	1044	9.0
1766	1104	9.0
1766	1251	4.0
1766	1309	1.0
1766	1766	31.0
1767	807	2.0
1767	1221	1.0
1767	1767	4.0
1768	1475	1.0
1768	1727	2.0
1768	1768	7.0
1769	518	1.0
1769	620	3.0
1769	693	6.0
1769	1769	21.0
1770	1769	3.0
1770	1770	9.0
1771	274	2.0
1771	369	4.0
1771	370	6.0
1771	995	1.0
1771	1771	25.0
1772	1712	2.0
1772	1772	5.0
1773	1373	2.0
1773	1773	7.0
1774	770	1.0
1774	888	1.0
1774	1102	9.0
1774	1774	10.0
1775	1775	8.0
1776	1191	1.0
1776	1420	1.0
1776	1776	4.0
1777	233	2.0
1777	506	2.0
1777	830	1.0
1777	1777	4.0
1778	1778	4.0
1779	548	1.0
1779	1779	6.0
1780	656	1.0
1780	1780	31.0
1781	1327	2.0
1781	1781	3.0
1782	136	1.0
1782	1327	2.0
1782	1444	2.0
1782	1781	2.0
1782	1782	6.0
1783	1604	2.0
1783	1609	2.0
1783	1783	6.0
1784	1405	1.0
1784	1784	4.0
1785	1086	3.0
1785	1785	4.0
1786	942	5.0
1786	1260	4.0
1786	1605	3.0
1786	1786	48.0
1787	1786	4.0
1787	1787	4.0
1788	942	1.0
1788	1786	3.0
1788	1787	1.0
1788	1788	4.0
1789	1786	7.0
1789	1787	1.0
1789	1788	1.0
1789	1789	8.0
1790	799	2.0
1790	1786	4.0
1790	1787	1.0
1790	1788	1.0
1790	1789	2.0
1790	1790	9.0
1791	976	1.0
1791	1205	9.0
1791	1786	1.0
1791	1791	30.0
1792	814	1.0
1792	1792	5.0
1793	823	2.0
1793	1285	1.0
1793	1642	3.0
1793	1793	17.0
1794	1218	1.0
1794	1400	2.0
1794	1794	7.0
1795	1795	4.0
1796	1376	3.0
1796	1629	1.0
1796	1651	3.0
1796	1796	3.0
1797	240	1.0
1797	660	3.0
1797	1066	2.0
1797	1184	1.0
1797	1477	4.0
1797	1797	5.0
1798	604	2.0
1798	658	1.0
1798	1798	4.0
1799	1665	1.0
1799	1799	3.0
1800	977	2.0
1800	1800	4.0
1801	607	1.0
1801	1801	4.0
1802	607	1.0
1802	718	1.0
1802	1801	4.0
1802	1802	5.0
1803	4	3.0
1803	284	10.0
1803	318	1.0
1803	670	6.0
1803	767	4.0
1803	826	1.0
1803	849	2.0
1803	982	1.0
1803	1026	1.0
1803	1038	1.0
1803	1408	1.0
1803	1494	2.0
1803	1704	1.0
1803	1717	3.0
1803	1803	41.0
1804	120	1.0
1804	1035	1.0
1804	1766	1.0
1804	1804	6.0
1805	34	1.0
1805	1805	5.0
1806	453	2.0
1806	622	2.0
1806	1806	17.0
1807	892	2.0
1807	1208	1.0
1807	1333	4.0
1807	1504	2.0
1807	1505	4.0
1807	1506	7.0
1807	1507	2.0
1807	1807	15.0
1808	147	2.0
1808	465	4.0
1808	1157	5.0
1808	1551	2.0
1808	1808	6.0
1809	1803	3.0
1809	1809	3.0
1810	1810	6.0
1811	775	6.0
1811	1066	4.0
1811	1306	1.0
1811	1417	2.0
1811	1477	8.0
1811	1724	3.0
1811	1811	14.0
1812	1158	4.0
1812	1812	4.0
1813	1368	1.0
1813	1376	1.0
1813	1813	8.0
1814	94	2.0
1814	271	1.0
1814	354	2.0
1814	820	1.0
1814	833	1.0
1814	1128	1.0
1814	1171	1.0
1814	1292	1.0
1814	1368	2.0
1814	1376	3.0
1814	1422	1.0
1814	1509	1.0
1814	1651	1.0
1814	1764	1.0
1814	1813	2.0
1814	1814	20.0
1815	1815	4.0
1816	1816	9.0
1817	1816	5.0
1817	1817	5.0
1818	975	5.0
1818	1818	5.0
1819	181	1.0
1819	1819	3.0
1820	1820	3.0
1821	279	1.0
1821	480	1.0
1821	1338	1.0
1821	1821	8.0
1822	1235	1.0
1822	1822	3.0
1823	441	1.0
1823	628	1.0
1823	1823	5.0
1824	240	1.0
1824	853	6.0
1824	1280	1.0
1824	1824	8.0
1825	401	2.0
1825	1471	2.0
1825	1825	4.0
1826	684	1.0
1826	1119	1.0
1826	1193	2.0
1826	1452	4.0
1826	1740	1.0
1826	1826	7.0
1827	1076	1.0
1827	1318	1.0
1827	1479	1.0
1827	1744	3.0
1827	1827	11.0
1828	1828	14.0
1829	1829	4.0
1830	1527	1.0
1830	1829	4.0
1830	1830	5.0
1831	181	1.0
1831	1831	3.0
1832	1832	4.0
1833	391	3.0
1833	468	1.0
1833	1056	3.0
1833	1833	12.0
1834	1833	3.0
1834	1834	4.0
1835	1833	2.0
1835	1834	2.0
1835	1835	4.0
1836	360	1.0
1836	1399	1.0
1836	1836	5.0
1837	702	2.0
1837	788	2.0
1837	1837	10.0
1838	36	1.0
1838	152	1.0
1838	178	1.0
1838	385	3.0
1838	1016	2.0
1838	1038	1.0
1838	1390	1.0
1838	1444	1.0
1838	1602	1.0
1838	1735	1.0
1838	1782	1.0
1838	1838	26.0
1839	638	1.0
1839	894	1.0
1839	1452	1.0
1839	1583	1.0
1839	1839	5.0
1840	205	1.0
1840	311	4.0
1840	774	1.0
1840	894	1.0
1840	897	3.0
1840	1373	3.0
1840	1600	3.0
1840	1742	2.0
1840	1773	6.0
1840	1840	32.0
1841	94	1.0
1841	120	2.0
1841	147	1.0
1841	152	5.0
1841	273	1.0
1841	331	1.0
1841	375	3.0
1841	425	1.0
1841	464	1.0
1841	465	3.0
1841	491	2.0
1841	759	1.0
1841	771	2.0
1841	820	2.0
1841	1016	1.0
1841	1038	2.0
1841	1058	2.0
1841	1127	1.0
1841	1133	1.0
1841	1171	1.0
1841	1185	1.0
1841	1322	1.0
1841	1422	5.0
1841	1445	2.0
1841	1452	9.0
1841	1471	2.0
1841	1841	64.0
1842	1842	4.0
1843	1843	3.0
1844	383	1.0
1844	573	1.0
1844	1488	4.0
1844	1673	1.0
1844	1844	15.0
1845	183	3.0
1845	1230	1.0
1845	1793	2.0
1845	1845	13.0
1846	114	1.0
1846	549	3.0
1846	1645	2.0
1846	1846	11.0
1847	139	2.0
1847	1847	12.0
1848	195	1.0
1848	1848	4.0
1849	1180	1.0
1849	1849	7.0
1850	1850	6.0
1851	636	3.0
1851	1652	3.0
1851	1653	5.0
1851	1851	12.0
1852	433	1.0
1852	465	5.0
1852	1498	1.0
1852	1852	11.0
1853	147	3.0
1853	349	3.0
1853	367	1.0
1853	1247	3.0
1853	1376	1.0
1853	1841	1.0
1853	1853	15.0
1854	152	2.0
1854	318	1.0
1854	334	1.0
1854	366	6.0
1854	770	1.0
1854	1157	7.0
1854	1337	1.0
1854	1854	21.0
1855	1855	8.0
1856	1856	5.0
1857	1055	1.0
1857	1857	3.0
1858	1858	3.0
1859	1859	4.0
1860	1860	5.0
1861	1860	2.0
1861	1861	4.0
1862	238	1.0
1862	302	3.0
1862	453	2.0
1862	547	1.0
1862	1587	2.0
1862	1589	4.0
1862	1597	1.0
1862	1674	1.0
1862	1806	3.0
1862	1862	15.0
1863	1863	12.0
1864	215	1.0
1864	491	1.0
1864	771	1.0
1864	1452	3.0
1864	1841	3.0
1864	1864	11.0
1865	420	1.0
1865	735	1.0
1865	1404	3.0
1865	1865	23.0
1866	1866	5.0
1867	22	1.0
1867	575	1.0
1867	667	1.0
1867	680	1.0
1867	694	6.0
1867	770	2.0
1867	888	7.0
1867	1102	2.0
1867	1477	1.0
1867	1867	50.0
1868	665	1.0
1868	667	1.0
1868	1181	1.0
1868	1749	1.0
1868	1867	1.0
1868	1868	7.0
1869	1869	4.0
1870	64	3.0
1870	361	2.0
1870	962	1.0
1870	1870	6.0
1871	1871	5.0
1872	212	1.0
1872	699	1.0
1872	1872	6.0
1873	1873	6.0
1874	147	1.0
1874	366	2.0
1874	1038	1.0
1874	1874	5.0
1875	1875	6.0
1876	460	1.0
1876	1052	3.0
1876	1876	4.0
1877	117	2.0
1877	1877	3.0
1878	273	1.0
1878	1753	1.0
1878	1841	4.0
1878	1854	1.0
1878	1878	7.0
1879	627	3.0
1879	1879	10.0
1880	465	2.0
1880	1498	1.0
1880	1880	3.0
1881	1881	5.0
1882	500	2.0
1882	678	5.0
1882	795	1.0
1882	1338	6.0
1882	1339	2.0
1882	1882	15.0
1883	1883	6.0
1884	47	5.0
1884	52	2.0
1884	173	1.0
1884	1138	1.0
1884	1400	4.0
1884	1458	2.0
1884	1530	5.0
1884	1531	5.0
1884	1600	1.0
1884	1794	2.0
1884	1884	31.0
1885	215	5.0
1885	1203	3.0
1885	1592	1.0
1885	1885	7.0
1886	660	7.0
1886	694	6.0
1886	1066	10.0
1886	1477	17.0
1886	1552	2.0
1886	1867	1.0
1886	1886	18.0
1887	457	1.0
1887	922	4.0
1887	1887	26.0
1888	197	1.0
1888	693	1.0
1888	902	1.0
1888	943	1.0
1888	1888	5.0
1889	460	1.0
1889	896	1.0
1889	922	1.0
1889	1889	6.0
1890	146	3.0
1890	923	3.0
1890	1666	4.0
1890	1713	3.0
1890	1714	4.0
1890	1890	21.0
1891	91	1.0
1891	585	6.0
1891	656	1.0
1891	1527	3.0
1891	1528	3.0
1891	1673	3.0
1891	1891	17.0
1892	68	1.0
1892	69	2.0
1892	146	1.0
1892	1125	2.0
1892	1161	1.0
1892	1163	3.0
1892	1527	4.0
1892	1528	1.0
1892	1892	36.0
1893	125	1.0
1893	351	1.0
1893	1893	3.0
1894	1786	3.0
1894	1894	4.0
1895	1736	1.0
1895	1895	4.0
1896	1896	7.0
1897	951	1.0
1897	1224	2.0
1897	1897	5.0
1898	1898	4.0
1899	741	5.0
1899	1899	5.0
1900	491	1.0
1900	748	2.0
1900	771	2.0
1900	1348	1.0
1900	1452	2.0
1900	1627	1.0
1900	1628	1.0
1900	1841	1.0
1900	1900	7.0
1901	441	1.0
1901	1253	2.0
1901	1901	9.0
1902	682	2.0
1902	1902	4.0
1903	1647	3.0
1903	1903	4.0
1904	1904	3.0
1905	36	1.0
1905	152	1.0
1905	284	6.0
1905	767	1.0
1905	1026	1.0
1905	1905	20.0
1906	366	1.0
1906	1906	4.0
1907	461	1.0
1907	1907	3.0
1908	1908	7.0
1909	929	1.0
1909	1422	7.0
1909	1590	2.0
1909	1909	7.0
1910	361	1.0
1910	1910	9.0
1911	871	1.0
1911	1498	1.0
1911	1852	3.0
1911	1911	5.0
1912	18	1.0
1912	218	1.0
1912	366	3.0
1912	404	1.0
1912	627	1.0
1912	749	2.0
1912	767	3.0
1912	781	2.0
1912	1093	2.0
1912	1171	1.0
1912	1214	1.0
1912	1554	1.0
1912	1653	5.0
1912	1715	1.0
1912	1751	1.0
1912	1803	1.0
1912	1874	1.0
1912	1905	2.0
1912	1912	60.0
1913	1016	1.0
1913	1246	1.0
1913	1913	5.0
1914	1914	7.0
1915	1596	1.0
1915	1915	3.0
1916	977	2.0
1916	1230	2.0
1916	1916	10.0
1917	723	3.0
1917	1917	9.0
1918	46	2.0
1918	83	3.0
1918	1918	4.0
1919	666	3.0
1919	1919	5.0
1920	1920	4.0
1921	148	2.0
1921	362	1.0
1921	627	1.0
1921	1146	1.0
1921	1571	2.0
1921	1573	1.0
1921	1654	2.0
1921	1921	10.0
1922	1922	4.0
1923	94	1.0
1923	406	4.0
1923	1923	5.0
1924	1171	2.0
1924	1247	1.0
1924	1924	6.0
1925	1112	1.0
1925	1925	6.0
1926	539	1.0
1926	570	1.0
1926	771	1.0
1926	827	1.0
1926	895	1.0
1926	1220	1.0
1926	1926	7.0
1927	120	3.0
1927	152	6.0
1927	218	2.0
1927	491	7.0
1927	540	1.0
1927	653	1.0
1927	771	2.0
1927	894	1.0
1927	1038	1.0
1927	1058	1.0
1927	1133	8.0
1927	1157	3.0
1927	1192	1.0
1927	1368	1.0
1927	1369	5.0
1927	1412	1.0
1927	1452	5.0
1927	1623	1.0
1927	1841	3.0
1927	1864	1.0
1927	1900	1.0
1927	1927	43.0
1928	1281	1.0
1928	1600	1.0
1928	1928	9.0
1929	1929	4.0
1930	1444	3.0
1930	1782	3.0
1930	1838	1.0
1930	1930	5.0
1931	575	2.0
1931	1098	2.0
1931	1931	15.0
1932	152	2.0
1932	491	1.0
1932	771	2.0
1932	1452	1.0
1932	1841	1.0
1932	1864	1.0
1932	1927	3.0
1932	1932	5.0
1933	361	1.0
1933	933	2.0
1933	1933	12.0
1934	600	2.0
1934	617	2.0
1934	1067	2.0
1934	1420	1.0
1934	1896	2.0
1934	1934	14.0
1935	259	3.0
1935	419	1.0
1935	871	1.0
1935	1545	2.0
1935	1618	1.0
1935	1935	11.0
1936	627	4.0
1936	770	2.0
1936	1936	5.0
1937	104	1.0
1937	1171	1.0
1937	1376	1.0
1937	1715	1.0
1937	1912	1.0
1937	1937	6.0
1938	655	1.0
1938	1649	2.0
1938	1938	5.0
1939	1347	4.0
1939	1939	6.0
1940	1373	1.0
1940	1469	1.0
1940	1739	1.0
1940	1940	4.0
1941	1190	5.0
1941	1419	5.0
1941	1941	5.0
1942	657	1.0
1942	899	2.0
1942	1942	4.0
1943	1943	3.0
1944	1944	4.0
1945	1945	8.0
1946	1946	4.0
1947	1292	1.0
1947	1609	3.0
1947	1693	1.0
1947	1727	3.0
1947	1768	2.0
1947	1897	1.0
1947	1947	17.0
1948	1727	4.0
1948	1768	2.0
1948	1947	3.0
1948	1948	4.0
1949	104	1.0
1949	1171	1.0
1949	1292	2.0
1949	1708	4.0
1949	1715	1.0
1949	1912	1.0
1949	1937	2.0
1949	1949	11.0
1950	439	1.0
1950	611	1.0
1950	841	2.0
1950	954	2.0
1950	1050	1.0
1950	1113	1.0
1950	1245	5.0
1950	1653	6.0
1950	1851	1.0
1950	1950	24.0
1951	237	3.0
1951	1951	18.0
1952	1844	2.0
1952	1952	4.0
1953	120	1.0
1953	259	3.0
1953	1935	3.0
1953	1953	5.0
1954	1397	1.0
1954	1416	2.0
1954	1954	3.0
1955	45	2.0
1955	528	1.0
1955	664	1.0
1955	823	2.0
1955	1285	3.0
1955	1955	5.0
1956	569	1.0
1956	1908	2.0
1956	1956	5.0
1957	599	5.0
1957	1957	8.0
1958	5	1.0
1958	330	3.0
1958	345	3.0
1958	494	1.0
1958	1958	19.0
1959	59	2.0
1959	1068	1.0
1959	1959	4.0
1960	1873	1.0
1960	1960	4.0
1961	98	2.0
1961	1811	1.0
1961	1961	6.0
1962	98	2.0
1962	1811	1.0
1962	1961	5.0
1962	1962	5.0
1963	1318	1.0
1963	1963	5.0
1964	69	1.0
1964	146	1.0
1964	383	1.0
1964	402	2.0
1964	404	2.0
1964	718	2.0
1964	1175	1.0
1964	1471	2.0
1964	1472	8.0
1964	1742	2.0
1964	1773	1.0
1964	1840	3.0
1964	1964	16.0
1965	1965	3.0
1966	1966	4.0
1967	278	2.0
1967	1588	2.0
1967	1967	11.0
1968	1301	1.0
1968	1968	4.0
1969	1969	3.0
1970	1969	3.0
1970	1970	3.0
1971	1971	8.0
1972	1766	1.0
1972	1972	4.0
1973	165	1.0
1973	284	1.0
1973	473	1.0
1973	1973	4.0
1974	1974	6.0
1975	1028	1.0
1975	1975	3.0
1976	170	1.0
1976	284	1.0
1976	355	1.0
1976	653	1.0
1976	666	1.0
1976	894	8.0
1976	1018	4.0
1976	1169	1.0
1976	1245	1.0
1976	1362	2.0
1976	1445	1.0
1976	1950	1.0
1976	1976	48.0
1977	94	1.0
1977	401	1.0
1977	1371	1.0
1977	1977	3.0
1978	1976	3.0
1978	1978	4.0
1979	1578	4.0
1979	1579	2.0
1979	1979	4.0
1980	120	1.0
1980	540	2.0
1980	1452	3.0
1980	1841	2.0
1980	1927	1.0
1980	1932	1.0
1980	1980	7.0
1981	1981	5.0
1982	1982	3.0
1983	1983	12.0
1984	597	1.0
1984	1984	5.0
1985	435	4.0
1985	448	1.0
1985	1368	1.0
1985	1985	8.0
1986	843	1.0
1986	1986	10.0
1987	591	1.0
1987	835	1.0
1987	1592	3.0
1987	1987	3.0
1988	579	1.0
1988	788	10.0
1988	1988	10.0
1989	598	1.0
1989	1435	1.0
1989	1989	11.0
1990	1990	6.0
1991	1991	4.0
1992	1992	5.0
1993	1558	1.0
1993	1993	4.0
1994	1994	3.0
1995	13	2.0
1995	1995	4.0
1996	1249	1.0
1996	1996	8.0
1997	273	1.0
1997	419	1.0
1997	1841	3.0
1997	1878	3.0
1997	1997	10.0
1998	688	2.0
1998	1694	1.0
1998	1997	2.0
1998	1998	5.0
1999	119	1.0
1999	284	1.0
1999	688	2.0
1999	1407	3.0
1999	1998	2.0
1999	1999	14.0
2000	120	2.0
2000	259	3.0
2000	354	2.0
2000	419	5.0
2000	421	1.0
2000	734	1.0
2000	894	1.0
2000	1376	1.0
2000	1935	5.0
2000	1953	5.0
2000	1976	1.0
2000	1997	2.0
2000	2000	22.0
2001	148	1.0
2001	465	1.0
2001	524	1.0
2001	764	1.0
2001	1095	3.0
2001	1133	1.0
2001	1157	3.0
2001	1288	1.0
2001	1694	1.0
2001	1927	1.0
2001	2001	17.0
2002	449	2.0
2002	835	3.0
2002	1592	4.0
2002	1987	1.0
2002	2002	5.0
2003	215	6.0
2003	708	3.0
2003	2003	6.0
2004	336	1.0
2004	337	1.0
2004	441	1.0
2004	2004	5.0
2005	688	1.0
2005	1694	4.0
2005	1998	1.0
2005	1999	1.0
2005	2005	5.0
2006	2006	5.0
2007	411	7.0
2007	487	2.0
2007	1107	2.0
2007	2007	22.0
2008	152	4.0
2008	465	3.0
2008	1038	3.0
2008	1043	1.0
2008	1422	2.0
2008	1841	7.0
2008	1912	1.0
2008	2008	19.0
2009	1878	1.0
2009	2009	6.0
2010	1643	3.0
2010	1997	1.0
2010	2010	5.0
2011	465	1.0
2011	2011	6.0
2012	540	1.0
2012	1038	1.0
2012	1452	2.0
2012	1753	1.0
2012	1841	3.0
2012	1854	1.0
2012	2008	2.0
2012	2012	10.0
2013	91	1.0
2013	932	1.0
2013	953	1.0
2013	1174	1.0
2013	1180	1.0
2013	1424	1.0
2013	2013	15.0
2014	152	1.0
2014	1038	1.0
2014	1717	1.0
2014	1927	1.0
2014	2014	5.0
2015	2015	4.0
2016	1449	2.0
2016	2016	3.0
2017	820	1.0
2017	2017	5.0
2018	326	2.0
2018	1178	3.0
2018	1521	1.0
2018	1541	1.0
2018	2018	38.0
2019	2018	3.0
2019	2019	4.0
2020	985	3.0
2020	2020	22.0
2021	920	1.0
2021	2021	5.0
2022	166	3.0
2022	2022	3.0
2023	2023	3.0
2024	1465	2.0
2024	2023	1.0
2024	2024	5.0
2025	754	2.0
2025	2025	3.0
2026	1402	1.0
2026	2026	5.0
2027	212	1.0
2027	735	1.0
2027	1865	5.0
2027	1976	1.0
2027	2027	13.0
2028	120	6.0
2028	771	1.0
2028	1452	2.0
2028	1529	1.0
2028	1553	1.0
2028	1926	1.0
2028	1927	1.0
2028	1932	1.0
2028	1980	1.0
2028	2028	12.0
2029	1542	1.0
2029	2029	5.0
2030	1231	1.0
2030	1952	1.0
2030	2030	6.0
2031	2031	3.0
2032	2032	11.0
2033	0	1.0
2033	129	1.0
2033	1027	1.0
2033	1340	1.0
2033	2033	6.0
2034	151	1.0
2034	544	1.0
2034	579	5.0
2034	628	1.0
2034	770	9.0
2034	1066	1.0
2034	1194	2.0
2034	1387	5.0
2034	1456	2.0
2034	1477	1.0
2034	2034	55.0
2035	92	2.0
2035	1340	3.0
2035	2033	1.0
2035	2035	13.0
2036	1274	3.0
2036	2036	3.0
2037	13	1.0
2037	265	2.0
2037	425	1.0
2037	465	1.0
2037	759	1.0
2037	820	1.0
2037	1235	2.0
2037	1445	1.0
2037	1725	1.0
2037	1841	1.0
2037	2037	22.0
2038	1009	1.0
2038	1374	1.0
2038	2038	13.0
2039	2039	6.0
2040	1555	2.0
2040	2040	4.0
2041	310	1.0
2041	2041	7.0
2042	1027	1.0
2042	2042	11.0
2043	2042	4.0
2043	2043	4.0
2044	2044	3.0
2045	2041	3.0
2045	2045	18.0
2046	604	1.0
2046	1338	1.0
2046	2046	4.0
2047	441	6.0
2047	1658	1.0
2047	2047	7.0
2048	240	1.0
2048	268	1.0
2048	326	1.0
2048	360	1.0
2048	1797	1.0
2048	1931	1.0
2048	2048	8.0
2049	2049	4.0
2050	863	1.0
2050	2050	7.0
2051	425	5.0
2051	1738	1.0
2051	2051	5.0
2052	527	1.0
2052	591	1.0
2052	1372	4.0
2052	1592	1.0
2052	1987	1.0
2052	2052	7.0
2053	1544	1.0
2053	2053	3.0
2054	2054	4.0
2055	540	2.0
2055	2055	8.0
2056	110	1.0
2056	2056	5.0
2057	40	1.0
2057	686	5.0
2057	810	3.0
2057	1700	1.0
2057	2057	10.0
2058	1547	1.0
2058	2058	10.0
2059	2059	7.0
2060	654	1.0
2060	2059	2.0
2060	2060	6.0
2061	258	1.0
2061	1624	6.0
2061	1625	6.0
2061	2061	13.0
2062	770	1.0
2062	1422	3.0
2062	1590	1.0
2062	2062	4.0
2063	406	2.0
2063	465	2.0
2063	732	1.0
2063	1103	1.0
2063	1157	1.0
2063	1448	1.0
2063	1496	1.0
2063	2063	4.0
2064	952	2.0
2064	1342	3.0
2064	2064	6.0
2065	441	2.0
2065	1342	1.0
2065	1823	2.0
2065	2064	1.0
2065	2065	7.0
2066	2066	3.0
2067	129	1.0
2067	2067	7.0
2068	228	1.0
2068	392	4.0
2068	450	10.0
2068	560	5.0
2068	599	9.0
2068	922	3.0
2068	933	3.0
2068	1453	2.0
2068	1780	1.0
2068	1957	1.0
2068	2067	3.0
2068	2068	43.0
2069	2069	4.0
2070	1960	1.0
2070	2070	7.0
2071	899	2.0
2071	2071	7.0
2072	2072	4.0
2073	485	1.0
2073	2073	7.0
2074	2074	5.0
2075	120	3.0
2075	1804	1.0
2075	2074	4.0
2075	2075	12.0
2076	728	2.0
2076	1263	2.0
2076	1264	3.0
2076	1640	4.0
2076	2076	4.0
2077	2077	4.0
2078	2056	1.0
2078	2078	5.0
2079	315	1.0
2079	428	1.0
2079	484	1.0
2079	2079	12.0
2080	496	2.0
2080	1061	2.0
2080	2080	6.0
2081	942	1.0
2081	2081	3.0
2082	2082	3.0
2083	2080	2.0
2083	2083	5.0
2084	328	1.0
2084	375	1.0
2084	734	3.0
2084	871	1.0
2084	899	2.0
2084	1003	1.0
2084	1016	1.0
2084	1143	2.0
2084	1572	4.0
2084	1618	5.0
2084	1841	5.0
2084	1911	1.0
2084	1935	2.0
2084	2000	2.0
2084	2071	2.0
2084	2084	36.0
2085	1081	1.0
2085	1196	1.0
2085	1986	1.0
2085	2085	4.0
2086	362	1.0
2086	495	2.0
2086	497	1.0
2086	532	2.0
2086	621	1.0
2086	624	1.0
2086	884	1.0
2086	997	4.0
2086	1269	1.0
2086	1783	1.0
2086	2086	22.0
2087	896	2.0
2087	1704	1.0
2087	1840	2.0
2087	2087	15.0
2088	965	1.0
2088	1416	2.0
2088	1954	1.0
2088	2088	3.0
2089	1157	6.0
2089	1334	1.0
2089	1425	2.0
2089	2089	6.0
2090	284	10.0
2090	366	2.0
2090	670	1.0
2090	736	1.0
2090	767	2.0
2090	875	1.0
2090	924	1.0
2090	1239	1.0
2090	1268	1.0
2090	1324	1.0
2090	1494	3.0
2090	1803	14.0
2090	1809	3.0
2090	2090	26.0
2091	428	2.0
2091	1598	1.0
2091	2091	13.0
2092	2092	4.0
2093	503	1.0
2093	1086	1.0
2093	1488	1.0
2093	1891	1.0
2093	2093	17.0
2094	91	1.0
2094	1174	1.0
2094	2013	1.0
2094	2094	8.0
2095	1096	1.0
2095	1097	1.0
2095	2094	1.0
2095	2095	3.0
2096	611	1.0
2096	1050	1.0
2096	1245	1.0
2096	1368	2.0
2096	1509	2.0
2096	1643	6.0
2096	1653	1.0
2096	1950	5.0
2096	2010	3.0
2096	2096	16.0
2097	290	4.0
2097	853	1.0
2097	1686	1.0
2097	2097	12.0
2098	666	1.0
2098	1919	1.0
2098	2098	3.0
2099	1933	2.0
2099	2099	4.0
2100	1720	1.0
2100	2100	5.0
2101	1527	8.0
2101	1528	1.0
2101	2101	8.0
2102	144	1.0
2102	289	7.0
2102	325	1.0
2102	782	1.0
